span,label
"Went down the driveway, I jumped out of the car, and it went down the driveway.",['Statement']
Into a telephone pole?,['Confirmation']
Yes.,['Statement']
Robbie is what they call developmentally disabled.,['Statement']
"He knew he had limits, but he had a way of just melting your heart.",['Explain']
"Do you remember, uh, one time in, Mom’s station wagon,",['Closed-ended']
"Yeah, I fell out.",['Statement']
"Yeah? And what were you doing, playing with the doors while the car was driving?",['Closed-ended']
"No, the locks were defected.",['Statement']
So you weren’t playing with the door handle?,['Confirmation']
No. I think they had trouble with the locks on that particular model car.,['Statement']
I know you had trouble with the locks,['Statement']
And then another time I bit a horse. ,['Statement']
"No, you didn’t Bite a horse, Rob.",['Statement']
I thought I did?,['Confirmation']
Besides these shenanigans he ended up working at the Department of Public Works for 30 years.,['Explain']
"Where he got to walk around the streets picking up litter, cleaning, sweeping.",['Explain']
And he got to know nearly every resident.,['Explain']
He was often referred to as “the real mayor” by the people.,['Explain']
In fact he would go around our neighborhood to look in on our older neighbors.,['Explain']
"And he would say, “well, who else is going to do it?”",['Explain']
He just has that sense of what’s right.,['Explain']
What’s your happiest memory?,['Open-ended']
"Well uh, my happiest memory is when dad took me to learn how to swim.",['Statement']
But my dad’s a little excitable.,['Statement']
"Why do you think that is, Rob?",['Clarification']
I think that’s his nature.,['Statement']
"Yeah? Not your nature, maybe, you know, doing things?",['Confirmation']
"No no, that’s his nature.",['Statement']
Rolling cars into trees?,['Confirmation']
I don’t do that anymore.,['Statement']
"I was listening to this recording with my wife, and she said  “Isn’t it great to hear Robbie being Robbie again?”",['Statement']
"Because he came down with COVID more than once, And his illness has really taken a toll on his sense of humor.",['Explain']
He is not as effervescent as he used to be.,['Explain']
We miss those things because he was always a glue that bound the family together.,['Explain']
He is a gem of a guy and we all helped polish him.,['Explain']
Anything else Rob?,['Closed-ended']
I think that’s about it.,['Statement']
That’s all?,['Confirmation']
Yeah.,['Statement']
And next year we could have stories about you.,['Promise']
For 25 years… the Lesbian Switchboard operated in New York City… it was a helpline for women with no one to talk to about being gay…,['Statement']
And if you called in the 1980s… longtime volunteer Denise Tuite [TOOT] might have answered the phone.,['Explain']
At StoryCorps… she remembered what this work meant to her.,['Explain']
The Lesbian Switchboard was located in an old school building.,['Explain']
"The room was a tiny room, and there were no windows.",['Explain']
"It was very depressing looking, to tell you the truth.",['Explain']
"It was that old, gray, green color they used to paint schools at that time, so it looked kind of dingy.",['Explain']
But it was our place.,['Explain']
"You know, it was beautiful.",['Explain']
"Typical calls were, I’m coming to New York, what’s the best  bar for lesbians specifically?",['Explain']
But then every once in a while you’d get somebody that would call and just want to talk…,['Explain']
"Someone from Oshkosh, Wisconsin or something.",['Explain']
‘Should I tell my parents? Shouldn’t I tell my parents?’,['Rhetorical']
"The suicidal calls we weren’t permitted to take, ‘cause we weren’t trained for that.",['Explain']
I had a few of those calls.,['Explain']
"‘Don’t kill yourself, don’t be ashamed of yourself, call this number.’",['Explain']
"That’s all we could say, really.",['Explain']
"But I realized much later on, the switchboard was not only me helping other people, it was me helping me.",['Explain']
My family was very close-knit Brooklyn Irish Catholic.,['Explain']
"Church every Sunday, go to Catholic school… and I started to realize I was gay, when I was about 14.",['Explain']
"And believe it or not, at one time I was really pretty (laughs), and I had a boyfriend, but I didn’t want to be with him.",['Explain']
And my mother?,['Rhetorical']
"She wanted me at 16 to marry, so I could get these feelings of being a lesbian out of me.",['Statement']
She felt I was a bad influence on my younger brother and sisters.,['Explain']
"So when I graduated high school, my mother didn’t want me in the house anymore.",['Explain']
"You know, and I was still like just a kid.",['Explain']
"It would have been a hell of a lot easier for me to get married, and have a family and be accepted by my mother, and loved by my mother…which… is something I wanted. But that wasn’t who I was.",['Explain']
"The impact that the switchboard had on me, I realized that a lot of people out there are like me, and now I had to tell them it was okay… there’s nothing wrong with you.",['Explain']
That’s what people wanted to hear.,['Explain']
"They wanted to hear that no matter where they were, no matter how isolated they were, there are other people like you.",['Explain']
"You know, you had to tell them that they weren’t alone.",['Explain']
"When I returned to school, you waited until the other children left the room at the end of the day, and you told me that you were there if I needed you.",['Statement']
And you bent over and kissed me on the head.,['Explain']
"It was really the only time someone said to me, ‘I know what you’re feeling, and I know what you’re missing.’",['Statement']
