span,label
I don’t think we have any idea what these stories…what this kind of collection of the wisdom of humanity is going to mean a hundred years from now.,['Declarative Clause']
But it’s a way to pass wisdom from one generation to the next and it shows the best in us.,['Declarative Clause']
"And that’s one of those, you know, those lessons of StoryCorps; just reminds us of the fundamental goodness of humanity.",['Declarative Clause']
"And we have to trust in that, especially, when we go through rough times, like we’re going through today.",['Declarative Clause']
"But you know, that’s a lesson going back to Stonewall and Sylvia Rivera and, you know, the heroes who fought on that night, that you just can’t give up.",['Declarative Clause']
And I do believe that good wins in the end.,['Declarative Clause']
"This episode was produced by Jud Esty-Kendall and Jasmyn Morris with Max Jungreis, Von Diaz, and Kayla Lattimore.",['Declarative Clause']
Our Technical Director is Jarrett Floyd.,['Declarative Clause']
Artwork for this episode was created by Liz McCarty.,['Declarative Clause']
Special thanks to Katie Simon and Nadia Reiman.,['Declarative Clause']
For more on StoryCorps’ initiatives… and to hear the rest of Dave Isay’s documentary “Remembering Stonewall”… go to our website…StoryCorps dot org…,['Imperative Clause']
While you’re there… find out how to record your own conversation.,['Imperative Clause']
I’m Michael Garofalo.,['Declarative Clause']
And I’m Jasmyn Morris.,['Declarative Clause']
Thanks for listening.,['Declarative Clause']
I was one of those kids who would show up when school first started.,['Declarative Clause']
And they would see me again around Christmas time.,['Declarative Clause']
And then they would see me in June to tell me that I had to do the grade over again.,['Declarative Clause']
"So dropping out of school was, it was inevitable.",['Declarative Clause']
And as far as you doing the business?,['Interrogative Clause']
You started younger than me.,['Declarative Clause']
As soon as I could walk.,['Declarative Clause']
Even before you were walking.,['Declarative Clause']
"Yeah, I…",['Declarative Clause']
I’ve got pictures of you in the shop when you were in the basinet.,['Declarative Clause']
"I was literally there since day one. I saw you do it, I was like, ”Ok, I can do this.”",['Declarative Clause']
"Then I kind of realized, man, you know, everyone loves my dad.",['Declarative Clause']
"One half of that is, you know, ‘cause he’s a great guy, but the other half is, like, he’s the guy who helps you when even other locksmiths can’t help.",['Declarative Clause']
I have a sense of usefulness. ,['Declarative Clause']
"And that’s a big thing in my noodle, you always have to feel like I have some worth.",['Declarative Clause']
"I’m not just saying this, you’re the most hardworking, tenacious person I know and…",['Declarative Clause']
That comes from coming from immigrant parents.,['Declarative Clause']
You can never work hard enough.,['Declarative Clause']
"Even when you’re working seven days a week they say, “You’re a little lazy.”",['Declarative Clause']
"Think about it Philip, when am I ever late?",['Interrogative Clause']
Never.,['Declarative Clause']
When do I ever take vacations?,['Interrogative Clause']
"No, never.",['Declarative Clause']
And when am I gonna retire?,['Interrogative Clause']
One day before your funeral?,['Interrogative Clause']
You know it.,['Declarative Clause']
Yup.,['Declarative Clause']
I would understand.,['Declarative Clause']
"Yeah, yeah.",['Declarative Clause']
You know what I mean?,['Interrogative Clause']
"My father, he hated my business man.",['Declarative Clause']
"You know, I had a cousin who became an accountant, and my father used to tell me about him all the time.",['Declarative Clause']
"But um, I think it was the, the founder of IBM, he said: ”I’m no genius, but I’m bright in spots, and I stay around those spots.”",['Declarative Clause']
I like that.,['Declarative Clause']
"You raised all of us, man.",['Declarative Clause']
"Five kids and every single one of them did not ever want for anything, man.",['Declarative Clause']
That’s hard to do for someone who just went up to the eighth grade.,['Declarative Clause']
Well you do your best kid.,['Declarative Clause']
This is what you do.,['Declarative Clause']
But honestly your best.,['Declarative Clause']
Not just your B.S. best.,['Declarative Clause']
And even if you fail.,['Declarative Clause']
It doesn’t feel that bad.,['Declarative Clause']
You’re always my barometer.,['Declarative Clause']
You never let anyone down.,['Declarative Clause']
That’s what sets you apart.,['Declarative Clause']
My name is Rob Rigano.,['Declarative Clause']
"And, uh, what’s your relationship to me?",['Interrogative Clause']
"We’re brothers, unfortunately. Yes",['Declarative Clause']
Rob Rigano lives in New York and his older brother Phil lives near San Diego.,['Declarative Clause']
They see each other once a year and on one of those visits in 2006 the StoryCorps airstream trailer was parked near Phil’s home.,['Declarative Clause']
He came back to StoryCorps reflect on their conversation.,['Declarative Clause']
"My brother, Robbie loved coming here, and our family had had an Airstream trailer, so taking Robbie to StoryCorps was a natural fit.",['Declarative Clause']
"What’s your earliest memory, Rob?",['Interrogative Clause']
"Wait, what happened?",['Interrogative Clause']
"Went down the driveway, I jumped out of the car, and it went down the driveway.",['Declarative Clause']
Into a telephone pole?,['Interrogative Clause']
Yes.,['Declarative Clause']
Robbie is what they call developmentally disabled.,['Declarative Clause']
"He knew he had limits, but he had a way of just melting your heart.",['Declarative Clause']
"Do you remember, uh, one time in, Mom’s station wagon,",['Interrogative Clause']
